申均,模拟集成电路国家重点实验室
张静,模拟集成电路国家重点实验室
冯德军,山东大学信息科学与工程学院
刘冠秀,山东大学信息科学与工程学院
张茂森,山东大学信息科学与工程学院
刘希路,山东大学信息科学与工程学院
宁鼎,中国电子科技集团公司第46研究所
姜守振,山东师范大学物理与电子科学学院
胡瑞贤,中国电子科技集团公司电子科学研究院
张博,中国电子科技集团公司电子科学研究院
石健,中国电子科技集团公司电子科学研究院
刘保昌,西安电子科技大学
保铮,西安电子科技大学
宗显政,电子科技大学微波工程系
聂在平,电子科技大学微波工程系
何十全,电子科技大学微波工程系
宋乃涛,电子科技大学微波工程系
青滔,中国电子科技集团第十研究所航空部
高媛,电子科技大学
年夫顺,中国电子科技集团公司第四十一研究所
李涛,电子科技大学微电子与固体电子学院
晏开华,中国电子科技集团公司第24研究所
孙黎阳,南京理工大学电子工程与光电技术学院
刘中,南京理工大学电子工程与光电技术学院
李阳,中国电子科技集团第28研究所信息系统工程重点实验室
林剑柠,中国电子科技集团第28研究所信息系统工程重点实验室
毛少杰,中国电子科技集团第28研究所信息系统工程重点实验室
王国辉,首都师范大学
关永,首都师范大学
刘永梅,首都师范大学
张晓宇,中国电子科技集团公司第五十四研究所卫星通信与广播电视专业部
王坤,重庆邮电大学
殷万军,重庆邮电大学
谭开洲,模拟集成电路重点实验室
唐昭焕,模拟集成电路重点实验室
罗俊,中国电子科技集团公司第二十四研究所
黄磊,中国电子科技集团公司第二十四研究所
王斌,中国电子科技集团公司第二十四研究所
李光平,广东工业大学信息工程学院
张广驰,广东工业大学信息工程学院
崔苗,中国电子科技集团第七研究所
冯久超,华南理工大学电子与信息学院
唐卫明,武汉大学卫星导航定位技术研究中心
李笛,中国电子科技集团公司第五十四研究所
迟凤明,中国石油天燃气管道工程有限公司
王富章,中国电子科技集团公司第二十七研究所
窦飞飞,中国电子科技集团公司第二十七研究所
胡永钊,中国电子科技集团公司第二十七研究所
陈彬,郑州铁路职业技术学院
孙军,南开大学物理学院
张玲,南开大学物理学院
许京军,南开大学物理学院
王建平,中北大学机电工程学院
焦国太,中北大学机电工程学院
秦栋泽,中北大学机电工程学院
梁聪聪,太原航空仪表有限公司
张可,中国电子科技集团第四十七研究所
李国宁,兰州交通大学自动化与电气工程学院
李沛奇,兰州交通大学自动化与电气工程学院
王燕芩,中国电子科技集团公司第十四研究所南京恩瑞特实业有限公司
朱会元,中国科学技术大学热科学和能源工程系
刘泉,中国科学技术大学热科学和能源工程系
刘明侯,中国科学技术大学热科学和能源工程系
张先锋,中电集团第三十八研究所工程技术部
黄清芳,中国电子科技集团公司第十三研究所
王阳,中国电子科技集团公司第十三研究所
刘志国,中国电子科技集团公司第十三研究所
孙同年,中国电子科技集团公司第十三研究所
孙聂枫,中国电子科技集团公司第十三研究所
杨瑞霞,河北工业大学信息工程学院
杨杰,电子科技大学
石玉,电子科技大学
马晋毅,中国电子科技集团公司第26研究所
杜波,中国电子科技集团公司第26研究所
徐阳,中国电子科技集团公司第26研究所
杨晓萍,吉林大学
陈虹,吉林大学
郑楠,吉林大学通信工程学院
王亚军,中国电子科技集团公司第三十二研究所
何峰,中国电子科技集团公司第四十八研究所
颜志红,中国电子科技集团公司第四十八研究所
谢贵久,中国电子科技集团公司第四十八研究所
龚杰洪,中国电子科技集团公司第四十八研究所
张建国,航天医学工程研究所
徐波,航天医学工程研究所
王跃社,西安交通大学
白鹏飞,华南师范大学华南先进光电子研究院
易子川,华南师范大学华南先进光电子研究院
王利,华南师范大学物理与电信工程学院
周震,中国电子科技集团公司第七研究所
曹正文,西北工业大学电子信息学院
冯晓毅,西北工业大学电子信息学院
康维宏,西北大学信息科学与技术学院
罗锐,中国电子科技集团公司第二十研究所
姜恩春,中国电子科技集团公司第二十研究所
钱宏亮,哈尔滨工业大学土木工程学院
刘岩,哈尔滨工业大学土木工程学院
范峰,哈尔滨工业大学土木工程学院
付丽,中国科学院上海天文台
刘国玺,中国电子科技集团54所
肖友文,中国电子科技集团公司第四十八研究所
谢贵久,中国电子科技集团公司第四十八研究所
王玉明,中国电子科技集团公司第四十八研究所
谢利华,中国电子科技集团公司第四十八研究所
曾固,航天医学工程研究所
钱力,航天医学工程研究所
宋祖殷,空军驻湖南军代室
殷万军,重庆邮电大学光电学院
刘玉奎,中国电子科技集团公司第二十四研究所
曾倩,北京航空航天大学自动化科学与电气工程学院
袁海文,北京航空航天大学自动化科学与电气工程学院
张莉,北京航空航天大学自动化科学与电气工程学院
赵国华,中钞实业有限公司
张学利,中国电子科技集团第十五研究所
付曙霞,华东理工大学材料科学与工程学院
黄发荣,华东理工大学材料科学与工程学院
马晋毅,中国电子科技集团公司第26研究所
江洪敏,中国电子科技集团公司第26研究所
温午麒,天津大学精密仪器与光电子工程学院激光与光电子研究所
康建翊,天津大学精密仪器与光电子工程学院激光与光电子研究所
丁欣,天津大学精密仪器与光电子工程学院激光与光电子研究所
陆颖,天津大学精密仪器与光电子工程学院激光与光电子研究所
杨鹏飞,天津大学精密仪器与光电子工程学院激光与光电子研究所
伏祥勇,天津大学精密仪器与光电子工程学院激光与光电子研究所
姚建铨,天津大学精密仪器与光电子工程学院激光与光电子研究所
宁鼎,中国电子科技集团公司第四十六研究所
李淳,西安电子科技大学
廖桂生,西安电子科技大学
刘聪锋,西安电子科技大学电子对抗研究所
李艳斌,中国电子科技集团公司第54研究所
孙剑峰,哈尔滨工业大学光电子技术研究所
周鑫,哈尔滨工业大学光电子技术研究所
王骐,哈尔滨工业大学光电子技术研究所
姜鹏,北京机电工程研究所
付宏明,北京机电工程研究所
张秀川,中国电子科技集团公司第四十四研究所
高新江,中国电子科技集团公司第四十四研究所
王平,西安理工大学机械与精密仪器工程学院
张广鹏,西安理工大学机械与精密仪器工程学院
解芳芳,西安理工大学机械与精密仪器工程学院
胡馨然,北京理工大学光电学院
周雅,北京理工大学光电学院
牛礼军,中国电子科技集团公司第四十一研究所
胡晓明,北京理工大学生命学院
董祺,西安电子科技大学
李震宇,西安电子科技大学
孙光才,西安电子科技大学
邢孟道,西安电子科技大学
杨泽民,中国电子科技集团第二十九研究所
林丙涛,中国电子科技集团公司第二十六研究所
林日乐,中国电子科技集团公司第二十六研究所
赵建华,中国电子科技集团公司第二十六研究所
李文蕴,中国电子科技集团公司第二十六研究所
林朝营,重庆通信学院
黄嵩人,西安电子科技大学微电子学院
陈珍海,西安电子科技大学微电子学院
于宗光,西安电子科技大学微电子学院
张鸿,西安交通大学电信学院
李雪,西安交通大学电信学院
钱宏文,中国电子科技集团公司第五十八研究所
王伟,合肥工业大学计算机与信息学院
朱侠,合肥工业大学计算机与信息学院
秦振陆,合肥工业大学计算机与信息学院
任福继,合肥工业大学计算机与信息学院
方芳,合肥工业大学计算机与信息学院
郭二辉,中国电子科技集团第三十八研究所
尉飞,中国电子科技集团公司第五十四研究所
张延顺,北京航空航天大学仪器科学与光电工程学院
李小奇,河海大学
郑东健,河海大学
鞠宜朋,中国电子科技集团公司第十五研究所
时晶晶,合肥师范学院
陈明生,合肥师范学院
姚佰栋,中国电子科技集团公司第三十八研究所
吴先良,安徽大学
吴江,江南大学电子工程系
虞致国,江南大学电子工程系
王亚军,江南大学电子工程系
赵琳娜,江南大学电子工程系
顾晓峰,江南大学电子工程系
魏敬和,中国电子科技集团公司第五十八研究所
周必成,中国电子科技集团公司第33研究所
王东红,中国电子科技集团公司第33研究所
赵亚娟,中国电子科技集团公司第33研究所
李宝毅,中国电子科技集团公司第33研究所
贾巍,上海空间电源研究所
朱荣生,江苏大学
付强,江苏大学
王秀礼,江苏大学
邢树兵,中国电子科技集团公司第十八研究所
李天斌,上海电气凯士比核电泵阀有限公司
侯国华,吉林广播电视大学
殷景志,吉林大学实验区吉林大学电子科学与工程学院
李万成,吉林大学实验区吉林大学电子科学与工程学院
高福斌,吉林大学实验区吉林大学电子科学与工程学院
马艳,吉林大学实验区吉林大学电子科学与工程学院
陈信琦,中国电子科技集团公司第四十九研究所
王金华,中国电子科技集团公司第三十二研究所
喻辉,成都军区通信网络技术管理中心
产文,复旦大学计算机学院
周向东,复旦大学计算机学院
施伯乐,复旦大学计算机学院
李春林,中国电子科技集团公司第三十研究所
黄月江,中国电子科技集团公司第三十研究所
廖丹,西南交通大学
熊玲,电子科技大学
李克训,中国电子科技集团公司第三十三研究所
赵亚丽,中国电子科技集团公司第三十三研究所
江波,中国电子科技集团公司第三十三研究所
王东红,中国电子科技集团公司第三十三研究所
王军梅,中国科学院山西煤炭化学研究所
曹淑瑛,河北工业大学
郑加驹,河北工业大学
王博文,河北工业大学
桑杰,中国电子科技集团公司第五十四研究所
李贵栋,电子科技大学
张怀武,电子科技大学
郝欣欣,电子科技大学
段耀铎,电子科技大学
李丽君,电子科技大学
刘小飞,中国电子科技集团公司第十四研究所
李振,扬州大学水利与能源动力工程学院
王辉,中国电子科技集团第二十八研究所
鲍秀武,常州市测绘院
徐峰,安徽财贸职业学院现代教育技术中心
李思明,中国电子科技集团第38研究所
孔伟,江苏省邮电规划设计院
谭昶,中国科学技术大学计算机科学与技术学院
刘淇,中国科学技术大学计算机科学与技术学院
吴乐,中国科学技术大学计算机科学与技术学院
马海平,科大讯飞股份有限公司
龙柏,中国电子科技集团公司第三十八研究所
张辉,河北工业大学材料科学与工程学院
陈贵锋,河北工业大学材料科学与工程学院
赵晓丽,河北工业大学材料科学与工程学院
阎文博,河北工业大学材料科学与工程学院
郝秋艳,河北工业大学材料科学与工程学院
莫兆军,天津理工大学材料科学与工程学院
李微,中国电子科技集团公司第十八研究所
赵春江,太原科技大学
王琛,太原科技大学
耿明超,中国电子科技集团公司第12研究所
王军阵,军械工程学院电子与光学工程系
汪岳峰,军械工程学院电子与光学工程系
白慧君,军械工程学院电子与光学工程系
雷呈强,军械工程学院电子与光学工程系
于新峰,中国卫星海上测控部飞行器海上测量与控制联合实验室
任永学,中国电子科技集团公司第十三研究所
乔晓明,天津大学电子信息工程学院
张为,天津大学电子信息工程学院
付军,清华大学微电子学研究所
王玉东,清华大学微电子学研究所
曹锐,中国电子科技集团公司第三十八研究所
李庄,中国电子科技集团公司第三十八研究所
章仁飞,中国电子科技集团公司第三十八研究所
陈泽艺,重庆邮电大学通信学院
王瑞,安徽大学
邵维志,中国石油渤海钻探工程有限公司测井分公司
郝丽萍,中国石油渤海钻探工程有限公司测井分公司
刘洪波,中国石油渤海钻探工程有限公司测井分公司
唐建军,中国石油渤海钻探工程有限公司测井分公司
贵兴海,中国电子科技集团公司第二十二研究所
李俊国,大港油田勘探开发研究院
朱伟峰,大港油田勘探开发研究院
胡楚锋,西北工业大学
郭淑霞,西北工业大学
李南京,西北工业大学
张玉生,中国电子科技集团第二十二研究所
杨军,空军工程大学信息与导航学院
刘明,空军工程大学信息与导航学院
邓冬虎,空军工程大学信息与导航学院
张群,空军工程大学信息与导航学院
张景波,中国电子科技集团公司第二十七研究所
吴唱,重庆邮电大学
苏丹,重庆邮电大学
杨皓元,重庆邮电大学
王川,重庆邮电大学
王菡,中国电子科技集团公司第二十四研究所
胡刚毅,模拟集成电路重点实验室
罗凯,模拟集成电路重点实验室
陈晓斯,(合肥)电子工程学院
程正东,(合肥)电子工程学院
樊祥,(合肥)电子工程学院
朱斌,(合肥)电子工程学院
丁磊,中国电子科技集团公司第十六所信息档案部
陈王丽,武汉大学
马国锐,武汉大学
秦前清,武汉大学
孙涛,武汉大学电子信息学院
陈喆,中国电子科技集团公司第十五研究所
闫钧华,南京航空航天大学航天学院
段贺,南京航空航天大学航天学院
陈少华,中国电子科技集团公司第二十八研究所
艾淑芳,光电控制技术重点实验室
李大雷,光电控制技术重点实验室
宫文峰,桂林电子科技大学海洋信息工程学院
黄美发,桂林电子科技大学海洋信息工程学院
张美玲,桂林电子科技大学商学院
叶乐志,中国电子科技集团公司第四十五研究所
唐亮,中国电子科技集团公司第四十五研究所
李臆,电子科技大学光电信息学院
杜晓松,电子科技大学光电信息学院
高超,电子科技大学光电信息学院
蒋亚东,电子科技大学光电信息学院
齐虹,中国电子科技集团公司第四十九研究所
王永刚,中国电子科技集团公司第四十九研究所
高颖,西北工业大学航海学院
王阿敏,西北工业大学航海学院
姜涛,中国电子科技集团第十研究所
郭淑霞,西北工业大学
赵巍仑,西南大学电子信息工程学院
何娟,西南大学电子信息工程学院
谢军,西南大学电子信息工程学院
张琪绮,西南大学电子信息工程学院
龚元洁,西南大学电子信息工程学院
王勇,西南大学电子信息工程学院
解宜原,西南大学电子信息工程学院
牛伟,中国电子科技集团公司第26研究所
杨逐,重庆师范大学教育科学学院
尤明懿,中国电子科技集团公司第36研究所
孟光,上海交通大学
陈金宝,南京航空航天大学航天学院
聂宏,南京航空航天大学航空宇航学院
万峻麟,中国电子科技集团公司第二十八研究所
张笙,西南科技大学计算机科学与技术学院
李郁峰,西南科技大学计算机科学与技术学院
徐铭蔚,西南科技大学计算机科学与技术学院
严云洋,淮阴工学院计算机工程学院
熊平,中国电子科技集团公司第四十四研究所
唐遵烈,中国电子科技集团公司第四十四研究所
罗旗舞,湖南大学电气与信息工程学院
何怡刚,湖南大学电气与信息工程学院
郑剑,湖南大学电气与信息工程学院
于文新,湖南大学电气与信息工程学院
李中群,中国电子科技集团公司第四十一研究所
程瑶,重庆理工大学电子信息与自动化学院
袁祥辉,重庆大学
赵雷,中国电子科技集团公司第十研究所
钟雪莲,中国电子科技集团第三十八研究所
陈仁元,中国电子科技集团第三十八研究所
向茂生,中国科学院电子学研究所
郭华东,中国科学院遥感与数字地球研究所
王峰,中国科学院大学
张函,中国科学院大学
林浒,中国科学院沈阳计算技术研究所
郑飂默,中国科学院沈阳计算技术研究所
杨磊,中国科学院沈阳计算技术研究所
冯金金,中国电子科技集团公司第15研究所
贺胜男,中国电子科技集团公司第三十八研究所
李丹丹,中国电子科技集团公司第三十八研究所
武帅,中国电子科技集团公司第三十八研究所
马永梅,中国科学院合肥智能机械研究所纳米功能材料与传感器件研究中心
刘锦淮,中国科学院合肥智能机械研究所纳米功能材料与传感器件研究中心
刘洪林,中国科学院合肥智能机械研究所纳米功能材料与传感器件研究中心
王炼,北京遥感设备研究所
董胜波,北京遥感设备研究所
王秀君,中国电子科技集团公司第二十九研究所
易晓丽,北京无线电测量研究所
夏国清,哈尔滨工程大学自动化学院
陈红召,中国舰船研究设计中心
米青超,中国电子科技集团第54研究所
章扬,北京邮电大学
周正,北京邮电大学
李斌,北京邮电大学
李德建,北京邮电大学
石磊,中国电子科技集团公司第五十四研究所
付丽华,辽宁科技大学机械工程与自动化学院
李海泉,辽宁科技大学机械工程与自动化学院
章岱兴,辽宁科技大学机械工程与自动化学院
宋华,辽宁科技大学机械工程与自动化学院
于成忠,鞍山钢铁集团公司
李刚,中国电子科技集团第33研究所
殷万军,重庆邮电大学光电工程学院
刘玉奎,中国电子科技集团公司第二十四研究所
刘利,重庆邮电大学光电工程学院
白鹏飞,华南师范大学华南先进光电子研究院
易子川,华南师范大学华南先进光电子研究院
王利,华南师范大学物理与电信工程学院
周震,中国电子科技集团公司第七研究所
任懿,中国电子科技集团公司第五十四研究所
李建军,中国电子科技集团公司第五十四研究所
杨海天,大连理工大学
任懿,中国电子科技集团公司第五十四研究所
汪春霆,中国电子科技集团公司第五十四研究所
杨海天,大连理工大学
金灿灿,南京航空航天大学民航学院
左洪福,南京航空航天大学民航学院
张营,南京航空航天大学民航学院
白芳,中国电子科技集团公司第二十八研究所装备制造部
聂宝栋,中海石油(中国)有限公司绥中36-1油田
张勇,中海石油(中国)有限公司绥中36-1油田
黄敏,中国电子科技集团公司第三十四研究所
王龙,南京航空航天大学能源与动力学院
钟易成,南京航空航天大学能源与动力学院
吴晴,中国电子科技集团公司第三十八研究所
杨应凯,中国航空工业集团公司成都飞机设计研究所
余金山,国防科学技术大学计算机学院
梁盛铭,中国电子科技集团公司第二十四研究所
王育新,中国电子科技集团公司第二十四研究所
张瑞涛,中国电子科技集团公司第二十四研究所
刘涛,中国电子科技集团公司第二十四研究所
李婷,中国电子科技集团公司第二十四研究所
俞宙,中国电子科技集团公司第二十四研究所
马卓,国防科学技术大学计算机学院
冷国俊,西安电子科技大学
王伟,西安电子科技大学
段宝岩,西安电子科技大学
李小平,中国电子科技集团公司第三十九研究所
朱增青,中国电子科技集团公司第三十八研究所
刘国梁,西安电子科技大学
张可,中国电子科技集团公司第四十七研究所
焦国太,中北大学机电工程学院
彭晴晴,电子测试技术国家重点实验室
雷鸣,中国电子科技集团公司第十五研究所军用中间件研发中心
靳婷,中国电子科技集团公司第十五研究所军用中间件研发中心
徐晓亮,中国电子科技集团公司第十五研究所军用中间件研发中心
齐锦,中国人民解放军总参谋部第六十一研究所
王晓文,中国人民解放军理工大学指挥自动化学院
赵宗贵,中国电子科技集团公司第28研究所
汤磊,陆军指挥学院作战实验中心
佘开,湖南大学电气与信息工程学院
何怡刚,湖南大学电气与信息工程学院
朱彦卿,湖南大学电气与信息工程学院
方葛丰,中国电子科技集团公司第41研究所
罗俊,中国电子科技集团公司第二十四研究所
秦国林,中国电子科技集团公司第二十四研究所
王健安,中国电子科技集团公司第二十四研究所
许斌,中国电子科技集团公司第二十四研究所
刘凡,中国电子科技集团公司第二十四研究所
黄晓宗,中国电子科技集团公司第二十四研究所
刘勇,中国电子科技集团公司第二十四研究所
郝跃,西安电子科技大学微电子学院
谭开洲,模拟集成电路国家重点实验室
胡刚毅,模拟集成电路国家重点实验室
唐昭焕,模拟集成电路国家重点实验室
魏贵玲,中国电子科技集团公司第26研究所
王斌,中国电子科技集团公司第26研究所
邓劲松,中国电子科技集团公司第26研究所
段成丽,中国国防科技信息中心
张文元,空军驻重庆气体压缩机厂军事代表室
李善青,北京理工大学计算机学院
唐亮,中国电子科技集团公司第四十五研究所
刘科研,惠普中国研究院
王磊,惠普中国研究院
张森,南京大学超导电子学研究所
陶旭,南京大学超导电子学研究所
闫夏超,南京大学超导电子学研究所
张蜡宝,南京大学超导电子学研究所
贾小氢,南京大学超导电子学研究所
康琳,南京大学超导电子学研究所
吴培亨,南京大学超导电子学研究所
冯志军,南京电子技术研究所
孙俊,南京电子技术研究所
吴淦华,中国电子科技集团公司第二十七研究所
王治中,中国电子科技集团公司第二十七研究所
董光焰,中国电子科技集团公司第二十七研究所
薛莉,北京跟踪与通信技术研究所
孙继伟,中国电子科技集团第三十三研究所电磁防护与器件事业部
贾爱珍,中国电子科技集团第三十三研究所电磁防护与器件事业部
贾琨,电磁防护技术山西省重点实验室
吕德涛,电磁防护技术山西省重点实验室
许晓丽,电磁防护技术山西省重点实验室
郭峰,电磁防护技术山西省重点实验室
赵亚丽,山西大学化学与化工学院
韩秀友,大连理工大学物理与光电工程学院
韩笑男,大连理工大学物理与光电工程学院
王志灵,大连理工大学物理与光电工程学院
邵宇辰,大连理工大学物理与光电工程学院
武震林,大连理工大学物理与光电工程学院
赵明山,大连理工大学物理与光电工程学院
任军,大连理工大学生命科学与技术学院
王锦艳,大连理工大学化工学院
滕婕,中国电子科技集团公司第三十八研究所
唐彤,显示材料与光电器件教育部重点实验室
左红文,显示材料与光电器件教育部重点实验室
王亚凌,显示材料与光电器件教育部重点实验室
秦文静,显示材料与光电器件教育部重点实验室
曹焕奇,显示材料与光电器件教育部重点实验室
杨利营,显示材料与光电器件教育部重点实验室
印寿根,显示材料与光电器件教育部重点实验室
姚聪,中国电子科技集团第18研究所
葛子义,中国科学院宁波材料所
王萌阳,南京航空航天大学自动化学院
蒋玲,南京航空航天大学自动化学院
童锐,南京航空航天大学自动化学院
陈智军,南京航空航天大学自动化学院
刘敬勇,中国电子科技集团第五十五研究所
路永乐,重庆大学
潘英俊,重庆大学
黎蕾蕾,武汉大学
刘宇,光电信息感测与传感技术重庆市重点实验室
彭慧,中国电子科技集团公司第二十六研究所
赵亚丽,山西大学化学化工学院
李克训,中国电子科技集团公司第三十三研究所
马富花,中国电子科技集团公司第三十三研究所
孙继伟,中国电子科技集团公司第三十三研究所
谷建宇,中国电子科技集团公司第三十三研究所
魏学红,山西大学化学化工学院
高潮,重庆大学
张思超,中国科学院沈阳自动化研究所
金雷,中国电子科技集团第26研究所
蒋聪,重庆市计量质量检测研究院
廖宾,中核建中核燃料元件有限公司
王涛,中核建中核燃料元件有限公司
张晓辉,河南工业大学电气工程学院
李艳贞,河南工业大学电气工程学院
刘伍丰,河南工业大学电气工程学院
张志霞,河南科技学院信息工程学院
马红标,河南科技学院新科学院
张宏伟,中国电子科技集团公司第27研究所
薄祥雷,湖南大学电气与信息工程学院
何怡刚,湖南大学电气与信息工程学院
尹柏强,湖南大学电气与信息工程学院
方葛丰,湖南大学电气与信息工程学院
樊晓腾,中国电子科技集团公司第41研究所
李中群,中国电子科技集团公司第41研究所
拱息发,中国电子科技集团公司第三十四研究所
李立汉,中国电子科技集团公司第三十四研究所
彭怀敏,中国电子科技集团公司第三十四研究所
叶进,中国电子科技集团公司第三十四研究所
徐晓华,桂林航天工业学院机械工程系
李均华,四川省电力公司经济技术研究院
杜涛,四川省电力公司南充供电公司
郭澜涛,北京理工大学光电学院
牧凯军,中国电子科技集团公司第二十七研究所
邓朝,北京理工大学光电学院
张振伟,首都师范大学
张存林,首都师范大学
张雪松,中国电子科技集团第53研究所
江静,华北科技学院机电工程学院
彭思龙,中国科学院自动化研究所
程腾,合肥工业大学机械与汽车工程学院
吴健雄,中国科学技术大学近代力学系
张勇,中国科学技术大学近代力学系
张青川,中国科学技术大学近代力学系
伍小平,中国科学技术大学近代力学系
胡琦,中国电子科技集团公司第三十八研究所
曹鹏涛,中国电子科技集团公司第三十八研究所
朱雷雷,中国电子科技集团公司第三十八研究所
王逊,南京中迅微传感技术有限公司
张弦,南京中迅微传感技术有限公司
李耀东,中国科学技术大学
张启兴,中国电子科技集团公司第三十八研究所
王锋,中国科学技术大学
胡海兵,中国科学技术大学
张永明,中国科学技术大学
何炎祥,武汉大学计算机学院
喻涛,武汉大学计算机学院
江南,武汉大学计算机学院
徐超,武汉大学计算机学院
文卫东,武汉大学计算机学院
陈勇,中国电子科技集团公司第14研究所
李清安,武汉大学
章扬,中国石油大学(华东)计算机与通信工程学院
周正,北京邮电大学
李斌,北京邮电大学
石磊,中国电子科技集团第54研究所
何建,中国民航飞行学院
谭开洲,模拟集成电路重点实验室
陈光炳,模拟集成电路重点实验室
徐学良,中国电子科技集团公司第二十四研究所
王健安,中国电子科技集团公司第二十四研究所
刘小龙,电子科技大学
任敏,电子科技大学
李泽宏,电子科技大学
张金平,电子科技大学
付丽,中国科学院上海天文台
张一凡,中国电子科技集团公司第五十四研究所
耿旭光,中国电子科技集团公司第五十四研究所
张亚林,中国电子科技集团公司第五十四研究所
赵均红,中国电子科技集团公司第五十四研究所
孙庆余,中国电子科技集团公司第五十四研究所
虞林峰,中国科学院上海天文台
蒋甬斌,中国科学院上海天文台
孙云霞,中国科学院上海天文台
凌权宝,中国科学院上海天文台
范庆元,中国科学院上海天文台
刘庆会,中国科学院上海天文台
秦振陆,合肥工业大学计算机与信息学院
王伟,合肥工业大学计算机与信息学院
朱侠,合肥工业大学计算机与信息学院
任福继,合肥工业大学计算机与信息学院
方芳,合肥工业大学计算机与信息学院
郭二辉,中国电子科技集团第三十八研究所
闫海,国防科技大学信息系统与管理学院
李国辉,国防科技大学信息系统与管理学院
李龙,中国电子科技集团公司第54所
曹原,空军装备研究院雷达与电子对抗研究所
董啸虎,空军工程大学装备管理与安全工程学院
程彬彬,桂林电子科技大学机电工程学院
孙永厚,桂林电子科技大学机电工程学院
吴常林,桂林电子科技大学机电工程学院
黄美发,桂林电子科技大学机电工程学院
王志越,中国电子科技集团公司第四十五研究所
井立兵,三峡大学电气与新能源学院
柳霖,三峡大学电气与新能源学院
章跃进,上海大学机电工程与自动化学院
苏建华,中国电子科技集团第27研究所
陈金宝,南京航空航天大学航天学院
万峻麟,中国电子科技集团公司第二十八研究所
成玫,上海卫星工程研究所
聂宏,南京航空航天大学航空宇航学院
王玲,西安交通大学电子与信息工程学院
蒋延生,西安交通大学电子与信息工程学院
张田仓,中国电子科技集团公司第二十研究所
朱文涛,中国电子科技集团公司第二十研究所
张安学,西安交通大学电子与信息工程学院
李妤晨,西安科技大学电气与控制工程学院
刘树林,西安科技大学电气与控制工程学院
沈路,中国电子科技集团公司第十三研究所
张鹤鸣,西安电子科技大学微电子学院
赵红燕,太原科技大学计算机科学与技术学院
刘鹏,中国电子科技集团公司第二研究所
王智强,中国电子科技集团公司第二研究所
李茹,山西大学计算机与信息技术学院
薄祥雷,湖南大学电气与信息工程学院
何怡刚,湖南大学电气与信息工程学院
尹柏强,湖南大学电气与信息工程学院
方葛丰,湖南大学电气与信息工程学院
樊晓腾,中国电子科技集团公司第41研究所
邓兆祥,重庆大学
刘会杰,重庆大学
曹友强,汽车噪声振动和安全技术国家重点实验室
鲜晓军,中国电子科技集团公司第26研究所
丁树业,哈尔滨理工大学电气与电子工程学院
孙兆琼,中国电子科技集团公司第21 研究所
苗立杰,哈尔滨电站设备集团公司
徐殿国,哈尔滨工业大学电气工程及自动化学院
陈超,湖南大学电气与信息工程学院
何怡刚,湖南大学电气与信息工程学院
尹柏强,湖南大学电气与信息工程学院
方葛丰,湖南大学电气与信息工程学院
樊晓腾,中国电子科技集团公司第41研究所
佘开,长沙电力职业技术学院
罗俊,中国电子科技集团公司第二十四研究所
向培胜,中国人民解放军驻重庆气体压缩机厂军代室
赵胜雷,西安电子科技大学微电子学院
王毅,西安电子科技大学微电子学院
刘涛,模拟集成电路重点实验室
陈光炳,模拟集成电路重点实验室
张义川,北京信息科技大学信息微系统研究所
缪旻,北京信息科技大学信息微系统研究所
方孺牛,北京大学微米/纳米加工技术国家级重点实验室
金玉丰,北京大学微米/纳米加工技术国家级重点实验室
唐小平,中国电子科技集团公司第五十四研究所
卢会湘,中国电子科技集团公司第五十四研究所
严英占,中国电子科技集团公司第五十四研究所
方萌,合肥工业大学材料科学与工程学院
胡玲,中国电子科技集团公司第四十三研究所
杨磊,中国电子科技集团公司第四十三研究所
史常东,中国电子科技集团公司第四十三研究所
吴玉程,合肥工业大学先进功能材料与器件安徽省重点实验室
汤文明,合肥工业大学材料科学与工程学院
付丽,中国科学院上海天文台
仲伟业,中国科学院上海天文台
乔海花,中国科学院上海天文台
刘国玺,中国电子科技集团公司第54研究所
钱宏亮,哈尔滨工业大学威海分校
吴丹,合肥工业大学材料科学与工程学院
杨磊,中国电子科技集团公司第四十三研究所
史常东,中国电子科技集团公司第四十三研究所
吴玉程,合肥工业大学先进功能材料与器件安徽省重点实验室
汤文明,合肥工业大学材料科学与工程学院; 先进功能材料与器件安徽省重点实验室
王凯,暨南大学信息科学与技术学院
张平,暨南大学信息科学与技术学院
刘远,工业和信息化部电子第五研究所
恩云飞,工业和信息化部电子第五研究所
陈海波,中国电子科技集团公司第五十八研究所
邓婉玲,暨南大学信息科学与技术学院
贾丹,东华理工大学测绘工程学院
盛传贞,中国电子科技集团公司第五十四研究所
张立亭,东华理工大学测绘工程学院
廖强强,东华理工大学测绘工程学院
肖根如,东华理工大学测绘工程学院
张帅华,东华理工大学测绘工程学院
甘卫军,中国地震局地质研究所
梁诗明,中国地震局地质研究所
陈为涛,中国地震局地质研究所
赵春梅,中国测绘科学研究院大地测量与地球动力学研究所
孙保琪,中国科学院国家授时中心
肖根如,东华理工大学测绘工程学院
赵亚丽,山西大学化学化工学院
李克训,中国电子科技集团公司第三十三研究所
张青翠,中国电子科技集团公司第三十三研究所
马富花,中国电子科技集团公司第三十三研究所
张德伟,中国电子科技集团公司第三十三研究所
李旭峰,太原科技大学应用科学学院
魏学红,山西大学化学化工学院
彭红,武汉大学电子信息学院
程显,武汉大学电子信息学院
肖进胜,武汉大学电子信息学院
李必军,武汉大学
宋晓,中国电子科技集团公司第10研究所
